name,datetime,Temperature,Dew,Humidity,Rainfall,preciptype,windspeed,winddir,Pressure,cloudcover,visibility
kalyani,2020-10-28,27.2,21.6,72,0,,11.2,341,1009.4,8,3.5
kalyani,2020-10-29,28,23.3,76,0,,13,340.6,1009.5,14.8,3.8
kalyani,2020-10-30,28.5,23.5,75,0,,16.6,329.3,1007.9,6.8,4.1
kalyani,2020-10-31,28.1,24.1,79.7,0.334,rain,11.2,2.7,1008.8,55,3.2
kalyani,2020-11-01,27.6,24.9,86.1,0,,11.2,59.6,1009.4,49.6,4.2
kalyani,2020-11-02,27.9,24.4,82.2,0,,14.8,16.7,1010.5,33.6,4.5
kalyani,2020-11-03,27.5,22.7,75.7,0,,13,339.1,1010.7,10.7,3.3
kalyani,2020-11-04,26.1,16.1,56.3,0,,18.4,345.3,1010.8,36.9,3.5
kalyani,2020-11-05,25.5,16.3,59.5,0,,9.4,66.5,1012,9.4,3.7
kalyani,2020-11-06,24.6,16,62.3,0,,11.2,11.9,1013.8,0,3.5
kalyani,2020-11-07,23.4,15.4,63.2,0,,16.6,352.5,1014.1,0,3.3
kalyani,2020-11-08,23.8,16.8,66.9,0,,11.2,350.8,1013.7,0,3.7
kalyani,2020-11-09,24.8,17.7,67.5,0,,13,20.2,1012.6,0.6,3.8
kalyani,2020-11-10,25.8,19.9,71.3,0,,11.2,19.8,1012.3,9.7,4.2
kalyani,2020-11-11,26.9,19.5,65.7,0,,14.8,21,1013.5,8.1,4.5
kalyani,2020-11-12,25.7,18.4,65.5,0,,18.4,355.4,1014,41.8,4.2
kalyani,2020-11-13,25.8,18,64.2,0,,14.8,359.7,1013.2,25,4.3
kalyani,2020-11-14,25.1,16.6,60.6,0,,16.6,358.3,1012.8,0.4,3.9
kalyani,2020-11-15,25.2,16.6,61.4,0,,20.5,345.1,1012.8,0,3.7
kalyani,2020-11-16,25.4,16.9,61,0,,14.8,333,1012.2,1.4,4.2
kalyani,2020-11-17,25.4,18.5,66.5,0,,13,344.8,1010.9,0,3.8
kalyani,2020-11-18,25.7,18.7,67.3,0,,7.6,45.4,1011.9,14.3,3.2
kalyani,2020-11-19,26.3,21.3,74.8,0,,13,229.1,1011.3,14.1,2.9
kalyani,2020-11-20,27.4,22.5,75.8,0,,9.4,273.2,1010.9,29.9,3.6
kalyani,2020-11-21,24,21.7,87.4,32.331,rain,14.8,304.4,1011.7,63.7,2.4
kalyani,2020-11-22,22.2,13.8,62.3,0,,18.4,350.3,1014.2,3.2,3.8
kalyani,2020-11-23,20.1,11.9,62.3,0,,14.8,359.3,1014.5,1.3,3.8
kalyani,2020-11-24,20.2,14.4,70.6,0,,11.2,348.5,1014.1,35.6,3.5
kalyani,2020-11-25,21.1,16,74.1,0,,13,358.2,1014.1,43.6,3.6
kalyani,2020-11-26,21.6,17.1,76.8,0,,9.4,349.2,1014.3,72.3,3.1
kalyani,2020-11-27,22.3,17,73,0,,14.8,338.1,1015.6,73.6,3.5
kalyani,2020-11-28,22.2,15.3,66.4,0,,16.6,342.7,1015.7,23.9,3.7
kalyani,2020-11-29,21.6,14.7,67.7,0,,13,353,1015.1,0,3.8
kalyani,2020-11-30,21.7,13.7,62.7,0,,13,350,1014.3,0,3.7
kalyani,2020-12-01,21.6,13.9,64.1,0,,11.2,337.2,1014.6,1.6,3.2
kalyani,2020-12-02,21.9,14.9,65.9,0,,11.2,319.6,1013.1,0.4,3.5
kalyani,2020-12-03,21.5,14.8,68.2,0,,5.4,317.9,1012.7,0,2.7
kalyani,2020-12-04,22,15.9,71.1,0,,7.6,240.7,1012,0,2.7
kalyani,2020-12-05,21.8,16.3,73.1,0,,6.3,278.4,1012.7,1.1,2.9
kalyani,2020-12-06,22.7,17,72.3,0,,7.6,284.2,1014.3,0.5,2.9
kalyani,2020-12-07,23.3,17.1,70.6,0,,9.4,277,1015,0.2,3.3
kalyani,2020-12-08,20.1,17.6,86.3,0,,7.6,350.6,1014.9,25.6,1.9
kalyani,2020-12-09,19.8,17.3,87.1,0,,7.6,358.8,1013.6,25.3,1.4
kalyani,2020-12-10,19.5,16.9,86.5,0,,9.4,335,1013.1,31.1,1.6
kalyani,2020-12-11,18,16,89.6,0,,7.6,351.9,1013.8,58.2,1.4
kalyani,2020-12-12,18.4,15.1,81.9,0,,14.8,344.5,1013,2.3,2.6
kalyani,2020-12-13,20.6,16.5,78.7,0,,14.8,333.6,1011.9,5.6,2.3
kalyani,2020-12-14,21.1,16.2,75.1,0,,13,360,1013.3,0,2.9
kalyani,2020-12-15,21.3,15.2,69.6,0,,13,358.6,1015.1,19.2,2.9
kalyani,2020-12-16,21.5,14.6,66.6,0,,14.8,5.9,1015.2,11,3.3
kalyani,2020-12-17,20.4,14.2,69.2,0,,14.8,354.5,1015,0,3.2
kalyani,2020-12-18,18.1,11.8,68.4,0,,18.4,355.5,1015.3,0.3,3.3
kalyani,2020-12-19,15.7,9,66.3,0,,7.9,338.2,1016.5,1.7,3.5
kalyani,2020-12-20,15.8,9.4,67.8,0,,9.4,341.5,1015.8,0,3.4
kalyani,2020-12-21,16.6,11.1,71.1,0,,5.7,338,1014.2,0,2.7
kalyani,2020-12-22,17.4,12.5,74.3,0,,5.4,339.8,1013.5,0,2.8
kalyani,2020-12-23,17.9,13.4,76.3,0,,7.6,344.4,1012.7,0,3
kalyani,2020-12-24,18.8,13.3,72.9,0,,7.6,2.9,1012.6,44.4,3.3
kalyani,2020-12-25,18.1,12.6,72.4,0,,5.8,340.1,1013.2,2.7,3.3
kalyani,2020-12-26,17.3,10.3,66.4,0,,11.2,345.1,1014.2,1.6,3.3
kalyani,2020-12-27,17,9.2,62.6,0,,7.6,335.3,1013.1,0.5,3.3
kalyani,2020-12-28,16.8,10.3,68,0,,7.6,314.4,1013.2,0,2.7
kalyani,2020-12-29,17.4,11,68.9,0,,5.8,344.8,1013.6,0,2.9
kalyani,2020-12-30,17.8,11.4,68.3,0,,11.4,348.4,1014.4,0,3.4
kalyani,2020-12-31,17.8,10.3,63.7,0,,13,342.4,1014.6,2.5,3
kalyani,2021-01-01,18.8,11.7,65.1,0,,11.2,344.9,1015.3,0,3.6
kalyani,2021-01-02,19.1,12.1,66.6,0,,9.4,334.3,1014.9,0,3.3
kalyani,2021-01-03,19.3,13,69.1,0,,7.6,7.9,1013.5,0.3,3.2
kalyani,2021-01-04,21,14.6,69.3,0,,14.8,348.4,1014,3.2,3.2
kalyani,2021-01-05,22,15.5,69.2,0,,9.4,347.2,1014.1,0.5,3.6
kalyani,2021-01-06,22.7,16.4,69.7,0,,9.4,11.9,1011.9,0.2,3.5
kalyani,2021-01-07,24.6,16.7,64.3,0,,7.6,287.2,1010.9,12.2,3.3
kalyani,2021-01-08,23.7,16.9,68.1,0,,14.8,0.2,1011.3,23,3.2
kalyani,2021-01-09,23.5,16.7,66.8,0,,7.6,9.2,1011.5,11.7,3.4
kalyani,2021-01-10,24.5,17.5,67,0,,11.2,295.4,1011.2,1.1,3.3
kalyani,2021-01-11,23.7,18.3,72.8,0,,11.2,348.8,1012.4,15.3,3.2
kalyani,2021-01-12,21.3,16.5,75.4,0,,11.2,11.3,1013.4,2.7,3
kalyani,2021-01-13,18.8,14,74.2,0,,16.6,18.5,1013.6,21.4,2.6
kalyani,2021-01-14,19.6,13.7,70,0,,7.6,34.1,1013.5,14.3,2.9
kalyani,2021-01-15,18.4,12.8,72,0,,7.6,18,1012.1,1.3,2.7
kalyani,2021-01-16,17.5,13.5,78.6,0,,11.2,12.8,1011.5,0,2.3
kalyani,2021-01-17,17.4,13.2,77.6,0,,11.2,4.9,1014.5,0.6,2.1
kalyani,2021-01-18,18.3,14.4,79.3,0,,5.7,324,1013.9,0.8,2.3
kalyani,2021-01-19,19.6,15.9,80.9,0,,8.6,168.4,1011.7,9.4,2.2
kalyani,2021-01-20,21.9,18.7,82.9,0,,16.6,295.4,1010.8,31.3,2.1
kalyani,2021-01-21,20.3,12.8,66.1,0,,9.4,357.6,1012.4,3,2.5
kalyani,2021-01-22,19.5,12.8,68,0,,9.4,351.4,1013.4,0,2.9
kalyani,2021-01-23,17.6,13.9,79.9,0,,9.4,345.3,1012.9,17,2.2
kalyani,2021-01-24,18.8,14.8,79.5,0,,5.4,57.6,1013.3,22,1.9
kalyani,2021-01-25,20.6,16.5,78.2,0,,7.8,17.4,1014.2,38.3,2
kalyani,2021-01-26,18.2,14.6,81.1,0,,11.2,1.1,1014.3,12.9,1.8
kalyani,2021-01-27,18,11.8,70,0,,16.6,349.7,1014.5,0,3.2
kalyani,2021-01-28,17.3,10.8,68.8,0,,13,351.1,1015.5,2.2,3.2
kalyani,2021-01-29,18.7,12.6,69.7,0,,9.4,344.2,1014.6,24.6,2.9
kalyani,2021-01-30,18.7,11.4,64.9,0,,12.5,341.3,1014.3,23.1,2.6
kalyani,2021-01-31,17.2,10.5,66.9,0,,14.8,341.6,1016.1,0.4,3
kalyani,2021-02-01,17.3,9.5,63,0,,11.2,334.2,1017.2,0,3.1
kalyani,2021-02-02,18.4,8.9,58.7,0,,11.2,341.2,1016.8,0,3
kalyani,2021-02-03,18.3,10.2,61.3,0,,13,342.9,1015.7,0,2.6
kalyani,2021-02-04,19.8,11.2,60.8,0,,11.2,358.8,1015.4,0,3.1
kalyani,2021-02-05,21.6,12.3,59.2,0,,9.4,351.5,1014,0,3.5
kalyani,2021-02-06,21.4,13.1,61,0,,13,352.2,1013.3,6,3
kalyani,2021-02-07,20.6,13.6,65,0.133,rain,18.6,340.2,1014.7,46.3,2.8
kalyani,2021-02-08,20,12.1,62.7,0,,15.7,338,1014.8,0,3.9
kalyani,2021-02-09,20.5,11.2,58.9,0,,9.6,349.8,1013.9,0,3.7
kalyani,2021-02-10,21.3,12.8,61.6,0,,11.2,43.3,1012.2,0.4,3.2
kalyani,2021-02-11,22.1,14.8,66.3,0,,9.4,340.7,1012.9,5.4,2.2
kalyani,2021-02-12,23.2,14.2,61.6,0,,11.2,1.4,1013.9,45.2,2.7
kalyani,2021-02-13,22.8,16.6,70.1,0,,8.3,126.6,1013.9,22.1,2.5
kalyani,2021-02-14,24,18.5,73.1,0,,9.4,216.3,1012.6,5.3,2.3
kalyani,2021-02-15,24,17.8,71.6,0,,11.2,2.1,1011.6,20.2,2.8
kalyani,2021-02-16,24.2,17.2,69.4,0,,7.7,267.2,1011.6,0.7,2.6
kalyani,2021-02-17,22.5,17.8,75.6,0,,22.3,325.8,1012.8,46.4,1.9
kalyani,2021-02-18,23.4,15.1,63.2,0,,9.4,354.6,1014.2,24.5,2.9
kalyani,2021-02-19,24.2,16.7,64.6,0,,14.8,9.1,1015.5,48.3,2.6
kalyani,2021-02-20,23.7,17.2,68.2,0,,14.8,4,1016.6,64.1,2.5
kalyani,2021-02-21,24.1,14.5,58.1,0,,11.2,3.5,1015.6,11.5,2.8
kalyani,2021-02-22,23.9,15.4,61.8,0,,11.2,32,1013.7,0,3.2
kalyani,2021-02-23,25.4,16.2,59.9,0,,14.8,257.5,1011.3,0,2.7
kalyani,2021-02-24,25.9,18.3,66.2,0,,13,313.6,1009.7,7.3,2.7
kalyani,2021-02-25,27.1,15.5,54.5,0,,14.8,232.3,1008.5,0,3.1
kalyani,2021-02-26,27.7,18.3,61.1,0,,13,233.2,1006.5,4.2,3.3
kalyani,2021-02-27,28.1,14.1,48.7,0,,18.4,290.6,1006.4,4.6,3.9
kalyani,2021-02-28,28.7,17.7,57.5,0,,14.8,229.1,1007.6,19.3,3.9
kalyani,2021-03-01,28.1,20.2,67.6,0,,14.8,219.3,1010.5,27.4,3.3
kalyani,2021-03-02,27.6,21.7,73.4,0,,14.3,161.3,1011.5,17.1,3.4
kalyani,2021-03-03,26.8,15.6,54.3,0,,16.6,340.9,1011,11.8,3.7
kalyani,2021-03-04,26.5,16.7,58.6,0,,13,225.3,1011,0,3.3
kalyani,2021-03-05,27.5,21.3,71.5,0,,14.7,193.4,1009.7,14.8,3.3
kalyani,2021-03-06,28.1,17.4,56.9,0,,14.8,236.6,1009.2,2.8,3.6
kalyani,2021-03-07,27.1,19.1,65.7,0,,9.6,140.3,1010.7,1.4,3.1
kalyani,2021-03-08,27.6,21.9,73.7,0,,16.6,185.1,1011.5,27.7,3
kalyani,2021-03-09,27.2,22.5,76.9,0,,18.4,195.3,1010.9,30.1,3.2
kalyani,2021-03-10,26.9,23.1,80.7,0,,14.8,175.8,1011.1,55.2,3.5
kalyani,2021-03-11,27.2,23.6,81.5,0,,9.4,142.7,1012.1,47.7,3.3
kalyani,2021-03-12,27.5,23.2,78.4,0,,7.6,104.8,1013.6,32.1,2.9
kalyani,2021-03-13,25.9,20.9,75.1,0,,33.5,326.3,1013.6,51.6,2.5
kalyani,2021-03-14,25.6,17.6,64.9,0,,11.2,347.4,1011.4,7.1,3.8
kalyani,2021-03-15,28.1,17.7,55.6,0,,11.2,260.6,1010,18.6,3.9
kalyani,2021-03-16,28.6,17.6,57.2,0,,18.4,315.8,1009.8,4,3.7
kalyani,2021-03-17,29.2,15.2,47.2,0,,9.4,291.9,1009.1,7.4,3.4
kalyani,2021-03-18,29,16,50.1,0,,20.5,329,1009.3,21.8,3.4
kalyani,2021-03-19,29.7,14.7,45.1,0,,16.6,344,1008.4,34.5,3.5
kalyani,2021-03-20,30.2,17.1,49,0,,9.4,299.1,1006.6,31.1,3.4
kalyani,2021-03-21,30.3,20.5,58.8,0,,9.4,140.8,1007.3,37.5,3
kalyani,2021-03-22,30.6,20.1,57.2,0,,11.2,35.2,1009.5,18.2,3.3
kalyani,2021-03-23,30.6,20.2,56.6,0,,13,183.3,1010.3,15.1,3.3
kalyani,2021-03-24,30.6,20.1,56.6,0,,14.8,355.5,1009.1,29.1,3.2
kalyani,2021-03-25,31.1,15.7,44.2,0,,16.6,349.3,1008.7,14.2,3.6
kalyani,2021-03-26,30.7,15.4,41.8,0,,11.2,197.5,1008.8,53.8,3.6
kalyani,2021-03-27,29.9,17.2,48.2,0,,14.8,8.8,1008,13.5,3.9
kalyani,2021-03-28,29.9,22.6,67.2,0,,14.8,175.6,1006.5,23,3.3
kalyani,2021-03-29,29.9,24.8,76.3,0,,19.7,192.7,1004.4,19.9,3.3
kalyani,2021-03-30,31.5,25.6,73.3,0,,20.5,208.1,1000,26.6,3.5
kalyani,2021-03-31,32.2,22.5,61.5,0,,14.8,220.7,998,12.1,3.7
kalyani,2021-04-01,31.1,22.2,66.4,0,,20.5,174.6,1001,7.4,3.3
kalyani,2021-04-02,30.5,23.5,69.4,0,,18.4,168.4,1004.4,24.1,3.5
kalyani,2021-04-03,30.8,24,69.7,0,,14.8,197.2,1006.4,40.4,3.6
kalyani,2021-04-04,29.8,21.6,64.5,0.033,rain,33.5,65.3,1007.5,41.1,3.5
kalyani,2021-04-05,28.4,20.7,63.9,11.006,rain,13,151.8,1009,26.5,3.9
kalyani,2021-04-06,29.9,22,65.1,0,,22.3,190.9,1008.8,12.3,3.5
kalyani,2021-04-07,29.5,24.1,74.3,0,,22.3,178.5,1008.6,25.2,3.9
kalyani,2021-04-08,29.8,24.9,76.4,0,,27.7,197.4,1007.3,56.7,3.7
kalyani,2021-04-09,30.1,24.6,73.6,0,,25.9,194.1,1008.1,61.6,3.6
kalyani,2021-04-10,30.6,24.5,72.5,0,,18.4,216.2,1009.3,51.7,3.6
kalyani,2021-04-11,31,22,62.6,0,,18.4,215.6,1010.1,33.6,3.6
kalyani,2021-04-12,31.4,22.8,62,0,,14.8,222.1,1010.1,50,3.9
kalyani,2021-04-13,31.3,24.1,68.2,0,,18.4,215.4,1009,28,3.9
kalyani,2021-04-14,31.5,24.3,69.4,0,,22.3,213,1007.7,31,4.2
kalyani,2021-04-15,31.2,24.2,69.5,0,,18.4,203.1,1006.5,49.8,4
kalyani,2021-04-16,30.7,23.4,67.4,0,,22.3,197.8,1006.6,64.3,3.5
kalyani,2021-04-17,28.8,23.1,72.9,0,,22.3,157.6,1009,43.7,3.9
kalyani,2021-04-18,29.3,23.2,70.6,0,,22.3,212.7,1008.5,50.8,3.8
kalyani,2021-04-19,31.4,19.8,56,0,,18.4,249,1006,19.4,4.1
kalyani,2021-04-20,31.9,25.6,71.4,0,,25.9,210.5,1005.9,27.4,4
kalyani,2021-04-21,31.1,24.9,71.3,3.669,rain,25.9,212.5,1007.3,42.1,4
kalyani,2021-04-22,27.6,23.7,79.3,0,,22.3,323.6,1008.5,71.5,3.5
kalyani,2021-04-23,30.5,19.6,57.4,0,,13,310.8,1008,51.5,3.6
kalyani,2021-04-24,32.4,20.2,52,0,,16.6,209.8,1006.6,25.7,4
kalyani,2021-04-25,33.2,21.9,53.9,0,,18.4,193.7,1005.9,19.8,4.4
kalyani,2021-04-26,32.8,22.2,58.7,0,,22.3,197.5,1005.3,20.9,4.3
kalyani,2021-04-27,32.5,25.6,69.7,0,,18.4,199,1006.1,24.3,4.1
kalyani,2021-04-28,31.7,26.2,74.2,0,,20.5,178.7,1007.8,30.4,4
kalyani,2021-04-29,31.1,23.3,65.3,0,,18.4,187.1,1008.3,23.5,3.8
kalyani,2021-04-30,31.2,22.4,60.8,0,,27.7,200.3,1007.5,34.4,3.7
kalyani,2021-05-01,31.1,20.4,54.5,0,,16.6,191.4,1007.7,25.6,4.6
kalyani,2021-05-02,29.4,23.9,73.7,0.334,rain,31.7,174.8,1008,51.2,3.6
kalyani,2021-05-03,28.5,21.2,67.1,0.667,rain,25.9,225.6,1006.8,54.8,3.7
kalyani,2021-05-04,25.3,22.4,84.1,11.171,rain,13,50.8,1008.1,76.3,2.7
kalyani,2021-05-05,26.6,22.9,81.4,2.666,rain,22.3,188.4,1008.2,63.4,3.2
kalyani,2021-05-06,28.5,23.4,75.4,11,rain,11.2,178.6,1009.2,58.3,3.6
kalyani,2021-05-07,28.8,23.5,74.2,0.167,rain,25.9,164.5,1009.8,57.4,4.2
kalyani,2021-05-08,29.9,23.8,71,0,,14.8,153.2,1008.3,38.8,4.1
kalyani,2021-05-09,28.8,24.9,80.9,33.998,rain,37.1,205.7,1007.4,62.8,4.3
kalyani,2021-05-10,28.5,25,82.2,0,,25.9,168.3,1006,56.1,3.6
kalyani,2021-05-11,26.9,25,89.8,98.001,rain,22.3,101.4,1005.3,71.6,3.1
kalyani,2021-05-12,27.1,24.2,84.8,18.997,rain,37.1,241.5,1004.5,66.7,3
kalyani,2021-05-13,27.7,24.3,82.4,0.3,rain,27.7,255.6,1003.7,63.8,3.4
kalyani,2021-05-14,30,25.2,76.4,0,,9.4,208.7,1003.1,33,4.3
kalyani,2021-05-15,31.9,26.4,74.3,0,,18.6,187.1,1004.3,37.1,4.6
kalyani,2021-05-16,31.8,26.9,76.4,0,,18.4,185.3,1005.3,46.6,4.1
kalyani,2021-05-17,32.5,26.9,74.2,0,,18.4,202.3,1005.1,34.3,4.7
kalyani,2021-05-18,32.6,27.2,75.4,0.2,rain,37.1,210.2,1004.7,49.6,4.1
kalyani,2021-05-19,32,27.3,76.9,0.667,rain,14.8,202.2,1004.2,52.2,4
kalyani,2021-05-20,32.9,27.3,74.3,0,,18.9,187.9,1004.2,40.5,4.4
kalyani,2021-05-21,32.6,26.5,72.3,0,,14.8,192,1004,42.6,5.5
kalyani,2021-05-22,31.7,27.6,80.1,3.999,rain,18.4,220.8,1002.3,59.9,3.6
kalyani,2021-05-23,32.8,27.2,73.9,0,,14.8,1.8,1001.7,47.2,3.7
kalyani,2021-05-24,29.3,27,87.6,13.341,rain,18.4,358.2,1000.9,84.4,3
kalyani,2021-05-25,27.9,26.3,91,2.335,rain,25.9,30.7,996.6,87.6,3.3
kalyani,2021-05-26,27,25.6,92.1,33.334,rain,37.1,75.9,992.2,94.2,3
kalyani,2021-05-27,28.4,26.6,90.4,72.675,rain,37.1,147.6,997.5,93.7,2.5
kalyani,2021-05-28,30.7,27.3,82.8,0,,27.7,153.3,1003.6,59.9,3.6
kalyani,2021-05-29,30.7,26.8,80.8,0,,20.5,160.4,1004.8,44.9,3.7
kalyani,2021-05-30,31,28.1,85,0,,27.7,169.9,1003,63.1,4.1
kalyani,2021-05-31,27.9,26.2,90.8,27.793,rain,25.7,170.6,1001.5,91,3.1
kalyani,2021-06-01,30.2,27,83.7,0.767,rain,31.7,206.8,1002.6,81.9,3.6
kalyani,2021-06-02,29.3,25.1,78.8,0,,25.9,174.9,1004.4,71.6,3.5
kalyani,2021-06-03,31.5,26.5,76,0,,22.3,191.3,1005.3,52.4,4.3
kalyani,2021-06-04,32.1,26,71.5,0,,18.4,190.8,1005.1,51.2,4.1
kalyani,2021-06-05,31,24.9,72.1,0.267,rain,37.1,209.3,1004.1,59.6,3.7
kalyani,2021-06-06,30.4,24.3,72.4,0.667,rain,25.9,206.9,1003.3,60,3.6
kalyani,2021-06-07,30.4,25.5,76.4,30.661,rain,27.7,198.6,1001.9,75,3.5
kalyani,2021-06-08,30.4,25.5,75.8,0.167,rain,29.5,169.1,1001,76,4.2
kalyani,2021-06-09,29.4,25.3,78.9,0.4,rain,13,144.8,999.9,74.6,3.2
kalyani,2021-06-10,29.4,26,82.6,0,,14.8,115,998.2,70,3.6
kalyani,2021-06-11,28.8,26.3,87.5,6.671,rain,16.6,12.2,996.3,74.3,5.1
kalyani,2021-06-12,29.2,26.9,87.6,0.1,rain,18.4,92.8,997.2,80,5.1
kalyani,2021-06-13,29.5,27.8,91.2,17.67,rain,20.5,99.9,997,80.1,3.2
kalyani,2021-06-14,30.1,28.6,91.9,4.669,rain,25.9,141.8,995.7,84.9,3
kalyani,2021-06-15,28.7,27,91.2,1.335,rain,14.8,153.5,995.1,90.1,3.2
kalyani,2021-06-16,27.9,26.9,93.9,17.676,rain,18.4,229.5,996.6,97.4,3
kalyani,2021-06-17,26.6,25.7,94.7,93.359,rain,16.6,145.9,998.8,98.6,2.4
kalyani,2021-06-18,27.8,26.5,92.9,7.27,rain,14.8,154,1000.8,94.7,3.1
kalyani,2021-06-19,26.4,25.4,94.8,4.87,rain,14.8,166.9,1002.3,95.9,2.8
kalyani,2021-06-20,27.8,26.9,95,4.336,rain,18.4,187.5,1002.3,93,2.6
kalyani,2021-06-21,29.6,28,91.2,7.066,rain,13,183.1,1001.9,82.8,3
kalyani,2021-06-22,29.3,27.2,88.6,2.668,rain,13,174.2,1001.9,79.9,3.6
kalyani,2021-06-23,29.8,28.4,92.4,1.001,rain,16.6,156.2,1002.5,66.8,3.4
kalyani,2021-06-24,31.2,28.4,85.2,0,,18.4,169.6,1001.5,46.8,3.9
kalyani,2021-06-25,31.3,28,82.7,0,,20.5,164.1,1000.1,53.6,3.8
kalyani,2021-06-26,31.4,28.6,85.2,2.001,rain,16.6,158,1002,63.1,3.9
kalyani,2021-06-27,30.7,28.5,88.5,2.668,rain,22.3,154.1,1005,68.7,3.8
kalyani,2021-06-28,31.1,27.7,82.9,9.331,rain,22.3,192.9,1004.7,61.1,4.5
kalyani,2021-06-29,30.9,28.4,86.9,0,,22.3,200.5,1002.5,61.7,4
kalyani,2021-06-30,31.1,28.5,86.4,4.67,rain,25.9,198.8,1000.3,78,3.3
kalyani,2021-07-01,28.4,26.8,91.7,14.331,rain,16.6,194.1,999.4,91.7,3.3
kalyani,2021-07-02,28.9,26.8,89,65.982,rain,27.7,201.2,1000.6,87.1,3.3
kalyani,2021-07-03,30.8,27.9,84.9,2.668,rain,14.8,185.4,1001.4,73.1,3.7
kalyani,2021-07-04,29.7,27.2,86.5,15.332,rain,12.5,187.5,1002.7,75.7,3.6
kalyani,2021-07-05,31.5,27.8,81.4,0,,13,165.7,1002.4,68.9,3.9
kalyani,2021-07-06,30.7,28.5,88.4,9.997,rain,16.6,183.3,1001.1,67.9,3.3
kalyani,2021-07-07,29.7,27,85.9,33.684,rain,25.4,202,1000.7,82.4,3.2
kalyani,2021-07-08,29,27.3,91,8.338,rain,15.7,134.2,1000.9,83.1,3.3
kalyani,2021-07-09,31,27.2,81.5,0,,14.8,133.2,1000.3,58.8,3.7
kalyani,2021-07-10,31.2,27.3,80.5,0,,14.8,128.7,1000.7,67.4,3.8
kalyani,2021-07-11,31.6,27.5,80,1.001,rain,18.4,116.3,1002.6,64.7,3.9
kalyani,2021-07-12,30.9,27.4,82.1,0.2,rain,22.3,134.2,1003.7,67.4,4.3
kalyani,2021-07-13,30.4,26.8,81.7,3.002,rain,24.1,138.6,1003.3,64.3,4.1
kalyani,2021-07-14,30.5,26.9,81.4,0.733,rain,25.9,148,1003.5,64.4,4.3
kalyani,2021-07-15,31.5,26.9,77.6,0,,16.6,164.1,1004.7,63.1,4.4
kalyani,2021-07-16,31.6,26.9,77,0.2,rain,57.8,194.1,1005.6,49.5,4.7
kalyani,2021-07-17,30.4,27.3,84.2,0,,29.5,181.1,1004.3,76.7,4
kalyani,2021-07-18,31.5,27.2,79,0,,24.1,189.1,1001.9,66.4,3.9
kalyani,2021-07-19,30.5,27.7,85.2,0,,14.8,190.1,1000,80.4,3.8
kalyani,2021-07-20,29.1,27.1,89.3,0.633,rain,18.4,234,999.4,83,3.1
kalyani,2021-07-21,30.1,27.2,84.7,7.331,rain,11.2,98.6,997,82.9,3.4
kalyani,2021-07-22,29.9,26.7,83.5,0.233,rain,22.6,64.8,994.9,58.6,4.6
kalyani,2021-07-23,29.3,27,87.8,16.436,rain,19.7,97.2,994.1,90.4,3.3
kalyani,2021-07-24,28.6,27.1,91.3,16.34,rain,18.4,131.5,997.9,82.8,3.2
kalyani,2021-07-25,30.5,27.6,85,0.133,rain,11.2,130,999.1,77.7,3.9
kalyani,2021-07-26,30.8,27.8,84.4,5.671,rain,22.3,257.4,997,89.5,3.1
kalyani,2021-07-27,29.8,27.7,88.9,0.667,rain,18.4,271.8,994.8,92.9,3.3
kalyani,2021-07-28,29.2,27,87.9,24.012,rain,18.4,302.5,993.2,89.6,3.4
kalyani,2021-07-29,27.9,26.1,90.3,56.698,rain,28.2,270.3,992,96.8,2.3
kalyani,2021-07-30,28.9,27.1,90.3,5.003,rain,27.7,180.6,996.4,89.9,3.4
kalyani,2021-07-31,29.6,27.1,86.3,0.334,rain,16.6,172.5,999.8,68.5,4.2
kalyani,2021-08-01,30.7,27.4,82.9,0,,18.4,185.4,999.2,82.7,4.3
kalyani,2021-08-02,31.1,27.7,82.6,0,,9.4,212.1,999.6,72.9,3.7
kalyani,2021-08-03,30,27.3,85.8,13.841,rain,14.8,215.5,1000.3,86,3.2
kalyani,2021-08-04,29,27.2,90,8.338,rain,11.2,293.5,1000.3,91.3,2.6
kalyani,2021-08-05,30.3,27.6,85.6,0.067,rain,13,249,999.1,65.5,3.1
kalyani,2021-08-06,30.2,27,83.6,6.67,rain,10.7,200.1,999.5,74.2,3.8
kalyani,2021-08-07,29.3,27.4,89.6,9.997,rain,15.4,188.3,1001.8,87,3
kalyani,2021-08-08,29,27.3,90.8,10.669,rain,18.4,190.4,1004.2,86,3.1
kalyani,2021-08-09,31,27.8,83.8,0,,18.4,196.2,1004.2,65.7,4.1
kalyani,2021-08-10,31.3,28.2,84.6,4.335,rain,18.4,204,1001.3,87.5,3.5
kalyani,2021-08-11,31.7,28.2,81.8,0,,18.4,182.2,1001.2,74.8,3.7
kalyani,2021-08-12,30.3,28.3,89.3,20.332,rain,18.4,185.1,1003,82.9,3.2
kalyani,2021-08-13,30.1,27.9,88.6,0,,10.7,182.7,1002.1,89.9,3.3
kalyani,2021-08-14,30.7,28.3,87.1,0.3,rain,14.8,191.1,1000.7,80.3,3.2
kalyani,2021-08-15,31.9,27.1,77.2,0,,11.2,165.7,1001.4,84.5,4.5
kalyani,2021-08-16,30.5,28.1,87.3,0.3,rain,14.8,143.2,1003.7,81.4,3.5
kalyani,2021-08-17,29.4,27.2,87.8,3.532,rain,16.6,146.3,1003.8,79.5,3.6
